cod_cnpm|cod_cim|obs|den_produs|forma|concentr|firma|dci|ambalaj|grupa|pret_prod|pret_rid|pret_am|statut_frm|statut_anm|stare
REFPFI0037|W61061001||REFACTO AF 1000UI|PULB. + SOLV. PT. SOL. INJ.|1000UI|PFIZER LIMITED - MAREA BRITANIE|MOROCTOCOG ALFA (FACTOR VIII DE COAGULARE RECOMBINAT)|Cutie x 1 flacon cu pulbere + 1 seringa preumpluta x 4ml solvent + 1 adaptor + 2 tampoane cu alcool + 1 set steril de perfuzie + 1 plasture + 1 tifon (2 ani)|B02BD02|2196.9|2226.9|2465.47|MI|inovativ|
REFPFI0045|W61062001||REFACTO AF 2000UI|PULB. + SOLV. PT. SOL. INJ.|2000UI|PFIZER LIMITED - MAREA BRITANIE|MOROCTOCOG ALFA (FACTOR VIII DE COAGULARE RECOMBINAT)|Cutie x 1 flacon cu pulbere + 1 seringa preumpluta x 4ml solvent + 1 adaptor + 2 tampoane cu alcool + 1 set steril de perfuzie + 1 plasture + 1 tifon (2 ani)|B02BD02|4823.37|4853.36|5328.32|MI|inovativ|
REFPFI0011|W61059001||REFACTO AF 250UI|PULB. + SOLV. PT. SOL. INJ.|250UI|PFIZER LIMITED - MAREA BRITANIE|MOROCTOCOG ALFA (FACTOR VIII DE COAGULARE RECOMBINAT)|Cutie x 1 flacon cu pulbere + 1 seringa preumpluta x 4ml solvent + 1 adaptor + 2 tampoane cu alcool + 1 set steril de perfuzie + 1 plasture + 1 tifon (2 ani)|B02BD02|569.9|599.9|692.04|MI|inovativ|
REFPFI0029|W61060001||REFACTO AF 500UI|PULB. + SOLV. PT. SOL. INJ.|500UI|PFIZER LIMITED - MAREA BRITANIE|MOROCTOCOG ALFA (FACTOR VIII DE COAGULARE RECOMBINAT)|Cutie x 1 flacon cu pulbere + 1 seringa preumpluta x 4ml solvent + 1 adaptor + 2 tampoane cu alcool + 1 set steril de perfuzie + 1 plasture + 1 tifon (2 ani)|B02BD02|1132.85|1162.85|1305.66|MI|inovativ|
REFHEM0021|W55024001||REFEN 75mg|SOL. INJ. / PERF.|25mg/ml|STADA HEMOFARM SRL - ROMANIA|DICLOFENACUM|Cutie x 5 fiole x 3ml solutie injectabila / perfuzabila (3 ani)|M01AB05|2.63|3.0|4.05|MG|generic|
REFHEM0013|W51307002||REFEN®  RETARD|COMPR. FILM. ELIB. PREL.|100mg|STADA HEMOFARM SRL - ROMANIA|DICLOFENACUM|Cutie x 2 blistere PVC/Al x 10 comprimate filmate cu eliberare prelungita (4 ani)|M01AB05|5.55|6.33|8.55|MG|generic|
REGBER0024|W00607001||REGADRIN®  B|DRAJ.|200mg|BERLIN CHEMIE AG (MENARINI GROUP) - GERMANIA|BEZAFIBRATUM|Cutie x 5 blistere x 10 drajeuri (3 ani)|C10AB02|18.53|21.12|28.55|MP|inovativ|
REGTEM0014|W00286001||REGENON®|CAPS. MOI|25mg|TEMMLER PHARMA & Co. KG - GERMANIA|AMFEPRAMONUM|Cutie x 1 blister x 30 capsule moi (4 ani)|A08AA03|21.3|24.28|32.82|MI|inovativ|
REGTEM0022|W00286002||REGENON®|CAPS. MOI|25mg|TEMMLER PHARMA & Co. KG - GERMANIA|AMFEPRAMONUM|Cutie x 2 blistere x 30 capsule moi (4 ani)|A08AA03|41.54|47.35|61.94|MI|inovativ|
REGTEM0030|W13649001||REGENON®  RETARD|CAPS. ELIB. PREL.|60mg|TEMMLER PHARMA & Co. KG - GERMANIA|AMFEPRAMONUM|Cutie x 3 blistere x 10 capsule cu eliberare prelungita (3 ani)|A08AA03|55.38|62.03|78.43|MI|inovativ|
REGTEM0048|W13649002||REGENON®  RETARD|CAPS. ELIB. PREL.|60mg|TEMMLER PHARMA & Co. KG - GERMANIA|AMFEPRAMONUM|Cutie x 6 blistere x 10 capsule cu eliberare prelungita (3 ani)|A08AA03|93.72|104.96|128.14|MI|inovativ|
RELGLA0012|W08867001||RELENZA 5mg|PULB. UNIDOZA DE INHALAT|5mg|GLAXO GROUP LTD - MAREA BRITANIE|ZANAMIVIRUM|Cutie x 1 flacon x 5 blistere (Rotadisk(R)) x 4 doze pulbere de inhalat + dispozitiv de administrare Diskhaler(R) (5 ani)|J05AH01|53.2|59.59|75.34|MI|inovativ|
RELDRR0015|W61114002||RELITAZ 10mg|COMPR. GASTROREZ.|10mg|DR. REDDY'S LABORATOIRES ROMANIA SRL - ROMANIA|RABEPRAZOLUM|Cutie x blistere OPA-Al-PVC/Al x 28 comprimate gastrorezistente (2 ani)|A02BC04|25.48|29.04|37.99|MG|generic|
RELDRR0023|W61116002||RELITAZ 20mg|COMPR. GASTROREZ.|20mg|DR. REDDY'S LABORATOIRES ROMANIA SRL - ROMANIA|RABEPRAZOLUM|Cutie x blistere OPA-Al-PVC/Al x 28 comprimate gastrorezistente (2 ani)|A02BC04|31.56|35.98|47.06|MG|generic|
RELPFI0015|W10701001||RELPAX 20mg|COMPR. FILM.|20mg|PFIZER EUROPE MA EEIG - MAREA BRITANIE|ELETRIPTANUM|Cutie x 1 blister PVC-Aclar/Al x 2 comprimate filmate (3 ani)|N02CC06|19.14|21.82|29.49|MI|inovativ|
RELPFI0023|W10701002||RELPAX 20mg|COMPR. FILM.|20mg|PFIZER EUROPE MA EEIG - MAREA BRITANIE|ELETRIPTANUM|Cutie x 1 blister PVC-Aclar/Al x 3 comprimate filmate (3 ani)|N02CC06|28.75|32.78|42.87|MI|inovativ|
RELPFI0031|W10701003||RELPAX 20mg|COMPR. FILM.|20mg|PFIZER EUROPE MA EEIG - MAREA BRITANIE|ELETRIPTANUM|Cutie x 2 blistere PVC-Aclar/Al x 3 comprimate filmate (3 ani)|N02CC06|57.5|64.4|81.43|MI|inovativ|
RELPFI0049|W10702001||RELPAX 40mg|COMPR. FILM.|40mg|PFIZER EUROPE MA EEIG - MAREA BRITANIE|ELETRIPTANUM|Cutie x 1 blister PVC-Aclar/Al x 2 comprimate filmate (3 ani)|N02CC06|24.3|27.7|36.23|MI|inovativ|
RELPFI0057|W10702003||RELPAX 40mg|COMPR. FILM.|40mg|PFIZER EUROPE MA EEIG - MAREA BRITANIE|ELETRIPTANUM|Cutie x 2 blistere PVC-Aclar/Al x 2 comprimate filmate (3 ani)|N02CC06|48.71|55.53|70.21|MI|inovativ|
RELPFI0065|W10702004||RELPAX 40mg|COMPR. FILM.|40mg|PFIZER EUROPE MA EEIG - MAREA BRITANIE|ELETRIPTANUM|Cutie x 2 blister PVC-Aclar/Al x 3 comprimate filmate (3 ani)|N02CC06|73.07|81.84|103.48|MI|inovativ|
RELACT0014|W60708007||RELTEBON 10mg|COMPR. ELIB. PREL.|10mg|ACTAVIS GROUP PTC - ISLANDA|OXYCODONUM|Cutie x blistere cu inchidere securizata pentru copii PVC/PVDC/Al/PET/Hartie x 60 comprimate cu eliberare prelungita|N02AA05|28.9|32.94|43.09|MG|generic|
RELACT0022|W60709007||RELTEBON 20mg|COMPR. ELIB. PREL.|20mg|ACTAVIS GROUP PTC - ISLANDA|OXYCODONUM|Cutie x blistere cu inchidere securizata pentru copii PVC/PVDC/Al/PET/Hartie x 60 comprimate cu eliberare prelungita|N02AA05|55.5|62.16|78.6|MG|generic|
RELACT0030|W60710007||RELTEBON 40mg|COMPR. ELIB. PREL.|40mg|ACTAVIS GROUP PTC - ISLANDA|OXYCODONUM|Cutie x blistere cu inchidere securizata pentru copii PVC/PVDC/Al/PET/Hartie x 60 comprimate cu eliberare prelungita|N02AA05|83.6|93.63|118.39|MG|generic|
RELACT0048|W60711007||RELTEBON 80mg|COMPR. ELIB. PREL.|80mg|ACTAVIS GROUP PTC - ISLANDA|OXYCODONUM|Cutie x blistere cu inchidere securizata pentru copii PVC/PVDC/Al/PET/Hartie x 60 comprimate cu eliberare prelungita|N02AA05|149.9|164.89|201.3|MG|generic|
RELGLA0020|W60489001||RELVAR ELLIPTA 184mcg/22mcg|PULB. UNIDOZA DE INHALAT|184mcg/22mcg|GLAXO GROUP LIMITED - MAREA BRITANIE|FLUTICASONUM FUROATUM + VILANTEROLUM|Cutie x 1 inhalator x 30 doze de culoare gri deschis cu capac albastru deschis pentru piesa bucala + dispozitiv de numarare a dozelor ambalat intr-o tavita laminata ce contine un pliculet cu desicant|R03AK10|198.73|218.6|266.87|MI|inovativ|
RELGLA0038|W60399001||RELVAR ELLIPTA 92micrograme/22micrograme|PULB. UNIDOZA DE INHALAT|92mcg/22mcg|GLAXO GROUP LIMITED - MAREA BRITANIE|FLUTICASONUM FUROATUM + VILANTEROLUM|Cutie x 1 inhalator x 30 de doze de culoare gri deschis cu capac albastru deschis pentru piesa bucala + dispozitiv de numarare a dozelor ambalat intr-o tavita laminata ce contine un pliculet cu desicant|R03AK10|150.57|165.63|202.2|MI|inovativ|
REMNVO0046|W12823003||REMERON SOLTAB 30mg|COMPR. DISP.|30mg|N.V. ORGANON - OLANDA|MIRTAZAPINUM|Cutie x 5 blistere Al/PVC-PA-poliester perforat pentru eliberarea unei unitati dozate x 6 comprimate dispersabile (3 ani)|N06AX11|58.01|64.97|82.15||inovativ|
REMJAN0092|W57617003||REMICADE 100mg|PULB. PT. CONC. PT. SOL. PERF.|100mg|JANSSEN BIOLOGICS BV - OLANDA|INFLIXIMABUM|Cutie x 3 flacoane din sticla cu pulbere pentru concentrat pentru solutie perfuzabila (3 ani)|L04AB02|6047.62|6077.62|6662.76|MI|inovativ|
REMFRE0026|W54953002|!|REMIFENTANIL KABI 1mg (APP incetat)|PULB. PT. CONC. PT. SOL. INJ. / PERF.|1mg|FRESENIUS KABI ROMANIA SRL - ROMANIA|REMIFENTANILUM|Cutie x 5 flacoane din sticla a cate 4ml cu pulbere pentru concentrat pentru solutie injectabila/perfuzabila (2 ani)|N01AH06|46.55|53.07|67.1|MG|generic|DC
REMFRE0042|W54954002|!|REMIFENTANIL KABI 2mg (APP incetat)|PULB. PT. CONC. PT. SOL. INJ. / PERF.|2mg|FRESENIUS KABI ROMANIA SRL - ROMANIA|REMIFENTANILUM|Cutie x 5 flacoane din sticla incolora a 6ml cu pulbere pentru concentrat pentru solutie injectabila/perfuzabila (2 ani)|N01AH06|95.12|106.54|130.06|MG|generic|DC
REMJAN0076|W43623002||REMINYL 16mg|CAPS. ELIB. PREL.|16mg|JANSSEN PHARMACEUTICA NV - BELGIA|GALANTAMINUM|Cutie x 4 blistere PVC-PE-PVDC x 7 capsule cu eliberare prelungita (2 ani)|N06DA04|280.43|308.48|374.39|MI|inovativ|
REMJAN0084|W43624002||REMINYL 24mg|CAPS. ELIB. PREL.|24mg|JANSSEN PHARMACEUTICA NV - BELGIA|GALANTAMINUM|Cutie x 4 blistere PVC-PE-PVDC x 7 capsule cu eliberare prelungita (2 ani)|N06DA04|318.09|348.09|417.57|MI|inovativ|
REMJAN0068|W43620002||REMINYL 8mg|CAPS. ELIB. PREL.|8mg|JANSSEN PHARMACEUTICA NV - BELGIA|GALANTAMINUM|Cutie x 4 blistere PVC-PE-PVDC x 7 capsule cu eliberare prelungita (2 ani)|N06DA04|149.74|164.71|201.08|MI|inovativ|
REMJAN0050|W41503001||REMINYL®  4mg/ml|SOL. ORALA|4mg/ml|JANSSEN PHARMACEUTICA NV - BELGIA|GALANTAMINUM|Cutie x 1 flacon x 100ml solutie orala + pipeta dozatoare (2 ani; dupa prima deschidere a flaconului: 3 luni)|N06DA04|189.31|208.24|254.22|MI|inovativ|
REMFRE0076|W54343001||REMOVAB|CONC. PT. SOL. PERF.|10mcg/0.1ml|FRESENIUS BIOTECH GMBH - GERMANIA|CATUMAXOMABUM|Cutie x 1 seringa preumpluta x 0.1ml + 1 canula (18 luni)|L01XC09|2037.38|2067.37|2291.59|MI|inovativ|
REMFRE0084|W54344001||REMOVAB|CONC. PT. SOL. PERF.|50mcg/0.1ml|FRESENIUS BIOTECH GMBH - GERMANIA|CATUMAXOMABUM|Cutie x 1 seringa preumpluta x 0.1ml + 1 canula (18 luni)|L01XC09|10186.93|10216.91|11174.6|MI|inovativ|
REMCEL0015|W60071001||REMSIMA 100mg|PULB. PT. CONC. PT. SOL. PERF.|100mg|CELLTRION HEALTHCARE HUNGARY KFT - UNGARIA|INFLIXIMABUM|Cutie x 1 flacon din sticla cu pulbere pentru concentrat pentru solutie perfuzabila (3 ani)|L04AB02|1612.69|1642.69|1828.68|MB|biosimilar|
RENGEN0010|W08985002||RENAGEL 800mg|COMPR. FILM.|800mg|GENZYME EUROPE B.V. - OLANDA|SEVELAMER|Cutie x 1 flacon x 180 comprimate filmate (2 ani)|V03AE02|595.88|625.88|720.36|MI|orfan|
RENZEN0019|W56718002||RENEOS 0.5mg|COMPR.|0.5mg|ZENTIVA KS - REPUBLICA CEHA|REPAGLINIDUM|Cutie x blister OPA-Al-PVC/Al x 90 comprimate (3 ani)|A10BX02|17.72|20.2|27.3|MG|generic|
RENZEN0027|W56719002||RENEOS 1mg|COMPR.|1mg|ZENTIVA KS - REPUBLICA CEHA|REPAGLINIDUM|Cutie x blister OPA-Al-PVC/Al x 90 comprimate (3 ani)|A10BX02|17.72|20.2|27.3|MG|generic|
RENZEN0035|W56720002||RENEOS 2mg|COMPR.|2mg|ZENTIVA KS - REPUBLICA CEHA|REPAGLINIDUM|Cutie x blister OPA-Al-PVC/Al x 90 comprimate (3 ani)|A10BX02|17.72|20.2|27.3|MG|generic|
RENMER0052|W51276001||RENITEC 10mg|COMPR.|10mg|MERCK SHARP & DOHME ROMANIA SRL - ROMANIA|ENALAPRILUM|Cutie x 2 blistere Al/Al x 14 comprimate (30 luni)|C09AA02|6.83|7.78|10.52|MI|inovativ|
RENMER0060|W51277001||RENITEC 20mg|COMPR.|20mg|MERCK SHARP & DOHME ROMANIA SRL - ROMANIA|ENALAPRILUM|Cutie x 2 blistere Al/Al x 14 comprimate (30 luni)|C09AA02|11.11|12.67|17.12|MI|inovativ|
RENMER0044|W51275001||RENITEC 5mg|COMPR.|5mg|MERCK SHARP & DOHME ROMANIA SRL - ROMANIA|ENALAPRILUM|Cutie x 2 blistere Al/Al x 14 comprimate (30 luni)|C09AA02|5.11|5.82|7.87|MI|inovativ|
REOELI0015|W08065001||REOPRO 2mg/ml|SOL. INJ. / PERF.|2mg/ml-5ml|ELI LILLY - OLANDA|ABCIXIMABUM|Cutie x 1 flacon din sticla incolora x 5ml solutie injectabila / perfuzabila (3 ani)|B01AC13|1044.24|1074.24|1209.07|MI|inovativ|
REPFAR0015|W54877001||REPAGLINIDA FARMAL 0,5mg|COMPR.|0.5mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 30 comprimate filmate (18 luni)|A10BX02|13.33|15.2|20.54|MG|generic|
REPFAR0023|W54877002||REPAGLINIDA FARMAL 0,5mg|COMPR.|0.5mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 90 comprimate filmate (18 luni)|A10BX02|39.99|45.59|59.63|MG|generic|
REPFAR0031|W54877003||REPAGLINIDA FARMAL 0,5mg|COMPR.|0.5mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 120 comprimate filmate (18 luni)|A10BX02|53.33|59.73|75.52|MG|generic|
REPFAR0049|W54877004||REPAGLINIDA FARMAL 0,5mg|COMPR.|0.5mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 270 comprimate filmate (18 luni)|A10BX02|119.98|131.98|161.12|MG|generic|
REPFAR0057|W54878001||REPAGLINIDA FARMAL 1mg|COMPR.|1mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 30 comprimate filmate (18 luni)|A10BX02|17.68|20.15|27.24|MG|generic|
REPFAR0065|W54878002||REPAGLINIDA FARMAL 1mg|COMPR.|1mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 90 comprimate filmate (18 luni)|A10BX02|53.04|59.4|75.11|MG|generic|
REPFAR0073|W54878003||REPAGLINIDA FARMAL 1mg|COMPR.|1mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 120 comprimate filmate (18 luni)|A10BX02|70.73|79.22|100.16|MG|generic|
REPFAR0081|W54878004||REPAGLINIDA FARMAL 1mg|COMPR.|1mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 270 comprimate filmate (18 luni)|A10BX02|159.14|175.06|213.71|MG|generic|
REPFAR0099|W54879001||REPAGLINIDA FARMAL 2mg|COMPR.|2mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 30 comprimate filmate (18 luni)|A10BX02|21.61|24.64|33.3|MG|generic|
REPFAR0102|W54879002||REPAGLINIDA FARMAL 2mg|COMPR.|2mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 90 comprimate filmate (18 luni)|A10BX02|64.83|72.61|91.81|MG|generic|
REPFAR0110|W54879003||REPAGLINIDA FARMAL 2mg|COMPR.|2mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 120 comprimate filmate (18 luni)|A10BX02|86.44|96.81|122.41|MG|generic|
REPFAR0128|W54879004||REPAGLINIDA FARMAL 2mg|COMPR.|2mg|FARMAL INTERNATIONAL SRL - ROMANIA|REPAGLINIDUM|Cutie x blistere Al/Al x 270 comprimate filmate (18 luni)|A10BX02|194.45|213.89|261.12|MG|generic|
REPTKT0011|W08891006||REPLAGAL|CONC. PT. SOL. PERF.|1mg/ml|SHIRE HUMAN GENETIC THERAPIES AB - SUEDIA|AGALSIDASUM ALFA|Cutie x 4 flacoane x 3.5ml concentrat pentru solutie perfuzabila intr-un flacon de 5 ml (2 ani)|A16AB03|31241.47|31271.43|34124.05|MO|inovativ|
REQSMI0087|W53187006||REQUIP - MODUTAB 2mg|COMPR. ELIB. PREL.|2mg|SMITHKLINE BEECHAM PLC - MAREA BRITANIE|ROPINIROLUM|Cutie x blistere PVC-PCTFE-PVC/Al x 28 comprimate eliberare prelungita (2 ani)|N04BC04|27.31|31.13|40.72|MI|inovativ|
REQSMI0095|W53189003||REQUIP - MODUTAB 4mg|COMPR. ELIB. PREL.|4mg|SMITHKLINE BEECHAM PLC - MAREA BRITANIE|ROPINIROLUM|Cutie x blistere PVC-PCTFE-PVC/Al x 28 comprimate eliberare prelungita (2 ani)|N04BC04|54.66|61.22|77.41|MI|inovativ|
REQSMI0108|W53190003||REQUIP - MODUTAB 8mg|COMPR. ELIB. PREL.|8mg|SMITHKLINE BEECHAM PLC - MAREA BRITANIE|ROPINIROLUM|Cutie x blistere PVC-PCTFE-PVC/Al x 28 comprimate eliberare prelungita (2 ani)|N04BC04|100.37|110.4|134.78|MI|inovativ|
RETHOS0015|W52733002||RETACRIT 10000UI/1.0ml|SOL. INJ. IN SERINGA PREUMPLUTA|10000UI/1.0ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 1ml solutie injectabila (2 ani)|B03XA01|982.1|1012.1|1141.34|MG|biosimilar|
RETHOS0223|W60969001||RETACRIT 10000UI/1.0ml|SOL. INJ. IN SERINGA PREUMPLUTA|10000UI/1.0ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta x 1ml solutie injectabila (2 ani)|B03XA01|163.7|180.07|219.83|MB|generic|
RETHOS0057|W52728002|!|RETACRIT 1000UI/0.3ml|SOL. INJ. IN SERINGA PREUMPLUTA|1000UI/0.3ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.3ml solutie injectabila (2 ani)|B03XA01|42.24|48.15|62.98|MG|biosimilar|DC
RETHOS0215|W60963001||RETACRIT 1000UI/0.3ml|SOL. INJ. IN SERINGA PREUMPLUTA|1000UI/0.3ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta x 0.3ml solutie injectabila (2 ani)|B03XA01|7.04|8.03|10.85|MG|biosimilar|
RETHOS0023|W52732002|!|RETACRIT 20000UI/0.5ml|SOL. INJ. IN SERINGA PREUMPLUTA|20000UI/0.5ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.5ml solutie injectabila (30 luni)|B03XA01|2044.8|2074.8|2299.68|MG|biosimilar|DC
RETHOS0128|W52732001|!|RETACRIT 20000UI/0.5ml|SOL. INJ. IN SERINGA PREUMPLUTA|20000UI/0.5ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 1 seringa preumpluta x 0.5ml solutie injectabila (30 luni)|B03XA01|340.8|370.8|442.32|MG|biosimilar|DC
RETHOS0152|W60964001||RETACRIT 2000UI/0,6ml|SOL. INJ. IN SERINGA PREUMPLUTA|2000UI/0.6ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta din sticla tip I prevazuta cu ac de injectare din otel si opritor pentru piston cu invelis protector din PTFE x 0.6ml ( 30  luni)|B03XA01|34.08|38.85|50.82|MG|biosimilar|
RETHOS0065|W52727002|!|RETACRIT 2000UI/0.6ml|SOL. INJ. IN SERINGA PREUMPLUTA|2000UI/0.6ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.6ml solutie injectabila (30 luni)|B03XA01|204.48|224.93|274.59|MG|biosimilar|DC
RETHOS0031|W52731002|!|RETACRIT 30000UI/0.75ml|SOL. INJ. IN SERINGA PREUMPLUTA|30000UI/0.75ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.75ml solutie injectabila (30 luni)|B03XA01|3067.2|3097.2|3414.1|MG|biosimilar|DC
RETHOS0136|W52731001|!|RETACRIT 30000UI/0.75ml|SOL. INJ. IN SERINGA PREUMPLUTA|30000UI/0.75ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 1 seringa preumpluta x 0.75ml solutie injectabila (30 luni)|B03XA01|511.2|541.2|628.06|MG|biosimilar|DC
RETHOS0073|W52729002|!|RETACRIT 3000UI/0.9ml|SOL. INJ. IN SERINGA PREUMPLUTA|3000UI/0.9ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.9ml solutie injectabila (30 luni)|B03XA01|306.72|336.72|405.17|MG|biosimilar|DC
RETHOS0160|W60965001||RETACRIT 3000UI/0.9ml|SOL. INJ. IN SERINGA PREUMPLUTA|3000UI/0.9ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta din sticla tip I prevazuta cu ac de injectare din otel si opritor pentru piston cu invelis protector din PTFE x 0.9ml (30 luni)|B03XA01|51.12|57.25|72.39|MG|biosimilar|
RETHOS0049|W52730002||RETACRIT 40000UI/1.0ml|SOL. INJ. IN SERINGA PREUMPLUTA|40000UI/1.0ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 1ml solutie injectabila (30 luni)|B03XA01|4089.6|4119.59|4528.51|MG|biosimilar|
RETHOS0144|W52730001||RETACRIT 40000UI/1.0ml|SOL. INJ. IN SERINGA PREUMPLUTA|40000UI/1.0ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 1 seringa preumpluta x 1.0ml solutie injectabila (30 luni)|B03XA01|681.6|711.6|813.79|MG|biosimilar|
RETHOS0081|W52737002|!|RETACRIT 4000UI/0.4ml|SOL. INJ. IN SERINGA PREUMPLUTA|4000UI/0.4ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.4ml solutie injectabila (30 luni)|B03XA01|408.96|438.96|516.62|MG|biosimilar|DC
RETHOS0178|W60973001||RETACRIT 4000UI/0.4ml|SOL. INJ. IN SERINGA PREUMPLUTA|4000UI/0.4ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta din sticla tip I prevazuta cu ac de injectare din otel si opritor pentru piston cu invelis protector din PTFE x 0.4ml (30 luni)|B03XA01|68.16|76.34|96.52|MG|biosimilar|
RETHOS0099|W52736002|!|RETACRIT 5000UI/0.5ml|SOL. INJ. IN SERINGA PREUMPLUTA|5000UI/0.5ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.5ml solutie injectabila (30 luni)|B03XA01|511.2|541.2|628.06|MG|biosimilar|DC
RETHOS0186|W60972001||RETACRIT 5000UI/0.5ml|SOL. INJ. IN SERINGA PREUMPLUTA|5000UI/0.5ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta din sticla tip I prevazuta cu ac de injectare din otel si opritor pentru piston cu invelis protector din PTFE x 0.5ml (30 luni)|B03XA01|85.2|95.42|120.65|MG|biosimilar|
RETHOS0102|W52735002||RETACRIT 6000UI/0.6ml|SOL. INJ. IN SERINGA PREUMPLUTA|6000UI/0.6ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumplute x 0.6ml solutie injectabila (30 luni)|B03XA01|613.44|643.44|739.5|MG|biosimilar|
RETHOS0194|W60971001||RETACRIT 6000UI/0.6ml|SOL. INJ. IN SERINGA PREUMPLUTA|6000UI/0.6ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta din sticla tip I prevazuta cu ac de injectare din otel si opritor pentru piston cu invelis protector din PTFE x 0.6ml (30 luni)|B03XA01|102.24|112.47|137.3|MG|biosimilar|
RETHOS0110|W52734002|!|RETACRIT 8000UI/0.8ml|SOL. INJ. IN SERINGA PREUMPLUTA|8000UI/0.8ml|HOSPIRA ENTERPRISES BV - OLANDA|EPOETINUM ZETA|Cutie x 6 seringi preumpluta x 0.8ml solutie injectabila (30 luni)|B03XA01|817.92|847.92|962.38|MG|biosimilar|
RETHOS0207|W60970001||RETACRIT 8000UI/0.8ml|SOL. INJ. IN SERINGA PREUMPLUTA|8000UI/0.8ml|HOSPIRA UK LIMITED - MAREA BRITANIE|EPOETINUM ZETA|Cutie x 1 seringa preumpluta din sticla tip I prevazuta cu ac de injectare din otel si opritor pentru piston cu invelis protector din PTFE x 0.8ml (30 luni)|B03XA01|140.68|154.75|188.92|MG|biosimilar|
RETGLA0014|W06151002||RETROVIR 100mg|CAPS.|100mg|THE WELLCOME FOUNDATION LTD - MAREA BRITANIE|ZIDOVUDINUM|Cutie x 10 blistere Al/PVC x 10 capsule; (5 ani)|J05AF01|324.2|354.2|424.23|MP|inovativ|
RETVII0015|W57996002|!|RETROVIR ®|SOL. ORALA|1%|VIIV HEALTHCARE UK LIMITED - MAREA BRITANIE|ZIDOVUDINUM|Cutie x 1 flacon din sticla bruna x 200ml + 1 adaptor de dozare + 1 seringa pentru administrare orala x 10ml (2 ani;dupa prima deschidere a flaconului - 1 luna)|J05AF01|38.17|43.52|56.92|MI|inovativ|DC
REUACH0039|W04449002||REUXEN 250mg|COMPR.|250mg|AC HELCOR PHARMA SRL - ROMANIA|NAPROXENUM|Cutie x 2 blistere x 10 comprimate; (4 ani)|M01AE02|9.75|11.11|15.02|MG|generic|
